Date,Open,High,Low,Close,Volume
2005-10-10,9.827755415256037,9.827755415256037,9.666178827873821,9.694604873657227,1902825
2005-10-11,9.724533753762396,9.766424550251491,9.615320285875875,9.66319465637207,2983163
2005-10-12,9.61232678525805,9.814297662782039,9.61232678525805,9.708076477050781,3714188
2005-10-13,9.737996585002884,9.761932800150932,9.547993848456334,9.643742561340332,3728363
2005-10-14,9.643742833775558,9.742484780183705,9.531537127118641,9.724531173706055,3138075
2005-10-17,9.763424103213758,9.87413409416888,9.601847515831542,9.694604873657227,1904850
2005-10-18,9.660197609698182,9.712560838641306,9.518070221242214,9.600354194641113,2748263
2005-10-19,9.543509841915757,9.739496231079102,9.489649964991516,9.739496231079102,2950425
2005-10-20,9.802329116984039,9.844218943166322,9.512088749439242,9.594372749328613,2581875
2005-10-21,9.739492965384041,9.739492965384041,9.470198486425199,9.586893081665039,3691575
2005-10-24,9.568942167870079,9.939970970153809,9.568942167870079,9.939970970153809,3665925
2005-10-25,10.097055225314865,10.255639617885183,9.99083310416864,10.228710174560547,4653788
2005-10-26,10.228715803560373,10.34989836520963,10.20477765136689,10.24367618560791,3228525
2005-10-27,10.26910593288756,10.306507836300241,9.880124596478856,9.89209270477295,3448238
2005-10-28,10.04020360453878,10.240678787231445,9.965399805622049,10.240678787231445,2796863
2005-10-31,10.263126301929235,10.521948444739767,10.249661571742985,10.475570678710938,3906225
2005-11-01,10.490525112050092,10.518951172472711,10.37233391360704,10.481548309326172,2376000
2005-11-02,10.412727345697546,10.72092026180773,10.412727345697546,10.577296257019043,3568050
2005-11-03,10.674544518802076,10.723915494774735,10.562337842779943,10.644622802734375,2440800
2005-11-04,10.641631977229165,10.75682997370673,10.52792963337485,10.613205909729004,2220413
2005-11-07,10.607220910199247,10.711947407597577,10.584780343390852,10.688009262084961,1901138
2005-11-08,10.66855966589643,10.764309347081923,10.587771323836641,10.665567398071289,1366538
2005-11-09,10.679030306015992,10.726904656932266,10.554855546214327,10.650604248046875,1977075
2005-11-10,10.705961292269269,10.85257759654498,10.512967245585607,10.83612060546875,2851875
2005-11-11,10.885491716297151,10.90344435993771,10.69698462424282,10.782261848449707,2236613
2005-11-14,10.83761470127585,10.839111316471275,10.662573323145775,10.71343994140625,1715513
2005-11-15,10.771994080547909,10.839554530464154,10.614355930084589,10.698430061340332,2652413
2005-11-16,10.741968560998032,10.781002392522126,10.663898965055662,10.73746395111084,2424263
2005-11-17,10.73596091537591,10.86957896404241,10.64287854891877,10.75097370147705,4636913
2005-11-18,10.872577507686866,10.908608566967066,10.699924735645933,10.863569259643555,3443175
2005-11-21,10.845559778089847,10.86807992954012,10.698430763570267,10.820037841796875,2195438
2005-11-22,10.844059008618194,10.916122141050112,10.720951036574442,10.890600204467773,2071238
2005-11-23,10.875578194090153,10.920618463319137,10.814024254783156,10.847053527832031,1821825
2005-11-25,10.878589467471206,10.883094077791721,10.753979633468672,10.76899242401123,504225
2005-11-28,10.794519016375034,10.887601442178026,10.692429299747406,10.799023628234863,2692575
2005-11-29,10.868073887581152,10.96866261730504,10.845553748650648,10.856062889099121,2023313
2005-11-30,10.8620718735943,10.935636846784616,10.774995005999513,10.784003257751465,3633863
2005-12-01,10.815533602303013,10.979178237748666,10.815533602303013,10.977677345275879,2063475
2005-12-02,10.914621131912096,11.048238248937247,10.884594585441386,10.974674224853516,1927463
2005-12-05,11.015210235960385,11.015210235960385,10.771995105874028,10.838053703308105,1933875
2005-12-06,10.87858273119236,10.97016320955582,10.696922666011433,10.761480331420898,3240338
2005-12-07,10.812527083584092,10.812527083584092,10.590332255962494,10.638374328613281,2331113
2005-12-08,10.659393708825123,10.944645356559317,10.659393708825123,10.708937644958496,3740175
2005-12-09,10.746467243917294,10.880085257582781,10.719443462856558,10.859066009521484,2470163
2005-12-12,10.902607674618222,10.904109533149903,10.799017127362532,10.862071990966797,3304800
2005-12-13,10.913116610077095,10.92062300258656,10.663896067320191,10.752474784851074,4842788
2005-12-14,10.752477854446822,10.922127012536569,10.752477854446822,10.854567527770996,4897125
2005-12-15,10.85765026043813,10.979628752533348,10.741847127051111,10.866913795471191,3117488
2005-12-16,10.845304580526399,10.930226999617487,10.808248428506806,10.826776504516602,6272100
2005-12-19,10.866913605878615,10.907058903459902,10.757287820995467,10.794343948364258,3351375
2005-12-20,10.766557747830287,10.806702071597197,10.541127724615299,10.615242004394531,4219763
2005-12-21,10.598251475609521,10.886985500560979,10.561194356866054,10.765007019042969,2657813
2005-12-22,10.760381535910392,10.853023889900784,10.760381535910392,10.846847534179688,1563300
2005-12-23,10.893169448112655,11.03676426821255,10.808248026125288,10.90088939666748,1300388
2005-12-27,10.933313662568382,11.018235075947059,10.80361416664985,10.82831859588623,1278788
2005-12-28,10.808251196736938,10.870011797235225,10.788178529452342,10.803618431091309,1457325
2005-12-29,10.785090350336064,10.903980773571861,10.744945015766872,10.803618431091309,1669275
2005-12-30,10.792805370884942,10.831406101291549,10.675458593841352,10.68935489654541,2549138
2006-01-03,10.743393372520792,10.928677023056524,10.605973977563794,10.862283706665039,3868088
2006-01-04,10.883908376778699,11.120145636534431,10.809795057973401,11.047576904296875,4834350
2006-01-05,11.039847405433225,11.115505252184942,11.005879448513928,11.08925724029541,2872125
2006-01-06,11.117052551716714,11.23594391938645,11.024411192575583,11.183446884155273,2215013
2006-01-09,11.130952057227596,11.178817332180458,11.039853278015237,11.07845401763916,2204213
2006-01-10,11.013606380516574,11.096984225192513,10.939493072118731,11.075366973876953,3149888
2006-01-11,11.157197789226696,11.157197789226696,10.998162098792209,11.042939186096191,2423925
2006-01-12,11.027500727523611,11.039852446422907,10.848392354975669,10.90088939666748,2551838
2006-01-13,10.93485849933475,10.947210218388003,10.848392490193397,10.890081405639648,1359788
2006-01-17,10.854563509660865,10.916325056386317,10.785082018080146,10.815962791442871,3195788
2006-01-18,10.823684059533894,10.999704191038052,10.805155990827796,10.92713451385498,1905525
2006-01-19,10.899339206983216,11.151017130274422,10.853018549750777,11.067639350891113,2592675
2006-01-20,11.025955640395413,11.056835430427773,10.772733013017259,10.792805671691895,3062813
2006-01-23,10.760380132981822,10.998160851764236,10.741851068234334,10.829861640930176,2556563
2006-01-24,10.846851314870483,11.137130195519093,10.826778648751562,11.09698486328125,2412450
2006-01-25,11.016692201223856,11.107789976328162,10.85920008791794,10.982723236083984,2792138
2006-01-26,11.100063661481444,11.225130329992165,10.988892295530388,11.195793151855469,2593688
2006-01-27,11.183444112456444,11.467546463012695,11.183444112456444,11.467546463012695,2783700
